"Date","Price","Condition","YearBuilt","Age","HouseType","Storey","Neighbours","Orientation","Community","M2built","M2eff","Bedrooms","Bathrooms","Bathrooms2","Elevator","Heating","Water","ParkingPlaces","Cod","CP","District","DirExacta","Type","Street","Num","Origin","Neighbourhood"
"2012-04-24",225000,"segunda mano / buen estado",NA,"no consta","  piso",0,0,NA,0,80,0,3,1,NA,TRUE,"desc/no tiene",NA,0,"VP0000005558162",48007,"Uribarri",TRUE,"CALLE","ARTASAMINA","9","AGENCIA",26
"2012-03-09",250000,"segunda mano / buen estado",NA,"+ 30 años","  ático",6,5,"sur",35,80,65,2,1,NA,TRUE,"individual","central",0,"VW0000005195158",48007,"Uribarri",TRUE,"CALLE","ANSELMA DE SALCES","6","PARTICULAR",26
"2012-03-06",110000,"segunda mano / a reformar",NA,"+ 30 años","  piso",6,2,"norte",40,57,55,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000005181929",48007,"Uribarri",TRUE,NA,"GRUPO REMAR","5","PARTICULAR",NA
"2012-03-13",280000,"segunda mano / buen estado",NA,"20-30 años","  piso",8,2,NA,100,95,90,4,2,NA,TRUE,"central","indet",0,"VW0000005208484",48007,"Uribarri",TRUE,"CALLE","SAN ISIDRO","3","PARTICULAR",40
"2012-05-08",450000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,3,NA,100,130,110,4,2,NA,TRUE,"individual","central",0,"VW0000005420933",48007,"Uribarri",TRUE,"CALLE","MOGICA Y BUTRUN","2","PARTICULAR",NA
"2012-05-03",330000,"segunda mano / buen estado",NA,"+ 30 años","  piso",1,4,NA,90,85,70,3,2,NA,TRUE,"central","central",0,"VW0000005403840",48007,"Uribarri",TRUE,"CALLE","JOSE MARIA UGARTEBURU","3","PARTICULAR",NA
"2012-03-23",230000,"segunda mano / buen estado",NA,"+ 30 años","  piso",5,4,NA,40,72,65,2,1,NA,TRUE,"individual","central",0,"VW0000005245561",48007,"Uribarri",TRUE,"CALLE","ZUMAIA","23","PARTICULAR",40
"2011-06-17",100000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,55,NA,3,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000004305359",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LOZOÑO","11","PARTICULAR",28
"2012-03-23",260000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,"suroeste",50,85,70,3,1,NA,TRUE,"individual","central",1,"VW0000005243762",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","10","PARTICULAR",35
"2010-05-04",270000,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,"sur",50,90,72,3,1,NA,TRUE,"individual","central",0,"VW0000003022306",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","35","PARTICULAR",35
"2011-11-22",180000,"segunda mano / buen estado",NA,"10-20 años","  piso",6,5,"sur",41,56,45,1,1,NA,TRUE,"desc/no tiene","no tiene",0,"VW0000004808149",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTZA","3","PARTICULAR",NA
"2010-04-29",342577,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,3,1,NA,TRUE,"central","indet",0,"VC0000003030259",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOMIN GARAT","1","PARTICULAR",35
"2006-01-02",1800000,"segunda mano / buen estado",NA,"20-30 años","chalet adosado",3,NA,NA,0,640,570,12,9,NA,FALSE,"central","colectiva",3,"VW0000000213173",48015,"Otxarkoaga - Txurdinaga",TRUE,"CARRETERA","SANTO DOMINGO","3","PARTICULAR",NA
"2012-04-25",500000,"segunda mano / buen estado",NA,"20-30 años","  piso",11,4,"nordeste",90,105,95,3,2,NA,TRUE,"central","indet",1,"VW0000005362469",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","ARTAZURIÑA","6","PARTICULAR",35
"2010-12-07",450000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2011-01-19",430000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2011-02-08",420000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2011-10-04",410000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2012-01-15",400000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2012-03-02",390000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"noroeste",120,120,90,3,2,NA,TRUE,"central","indet",1,"VW0000003681552",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","DOCTOR ORNILLA","3","PARTICULAR",35
"2009-05-25",255000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,80,70,3,1,NA,TRUE,"individual","colectiva",0,"VC0000002327302",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","51","PARTICULAR",35
"2010-11-03",240000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,62,NA,2,1,NA,FALSE,"individual",NA,0,"VC0000003575982",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LANGARAN","4","PARTICULAR",28
"2008-08-06",498840,"segunda mano / buen estado",NA,"20-30 años","  piso",11,3,"sudeste",120,133,121,4,3,NA,TRUE,"central","indet",0,"VW0000001697364",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","TXOMIN GARAT","9","PARTICULAR",35
"2011-11-16",139500,"segunda mano / buen estado",NA,"+ 30 años","  piso",15,4,"noroeste",0,70,65,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000004783692",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","23","PARTICULAR",28
"2009-09-27",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,25,62,0,3,1,NA,FALSE,"individual","central",0,"VW0000002544354",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","12","PARTICULAR",28
"2009-10-14",210000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,25,62,0,3,1,NA,FALSE,"individual","central",0,"VW0000002544354",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","12","PARTICULAR",28
"2010-08-01",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,25,62,0,3,1,NA,FALSE,"individual","central",0,"VW0000002544354",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","12","PARTICULAR",28
"2011-05-20",180000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,25,62,0,3,1,NA,FALSE,"individual","central",0,"VW0000002544354",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","12","PARTICULAR",28
"2009-10-01",330557,"segunda mano / buen estado",NA,"+ 30 años","  piso",12,4,NA,32,110,0,4,2,NA,TRUE,"desc/no tiene","central",0,"VW0000002557510",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","98","PARTICULAR",35
"2011-07-04",153000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,98,84,4,2,NA,TRUE,"desc/no tiene",NA,0,"VP0000004528748",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","JULIAN GAIARRE","98","AGENCIA",35
"2011-10-08",250000,"segunda mano / buen estado",NA,"5-10 años","  piso",3,4,NA,50,75,70,2,1,NA,TRUE,"central","colectiva",0,"VW0000004651437",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTXA","3","PARTICULAR",28
"2012-02-04",245000,"segunda mano / buen estado",NA,"5-10 años","  piso",3,4,NA,50,75,70,2,1,NA,TRUE,"central","colectiva",0,"VW0000004651437",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTXA","3","PARTICULAR",28
"2012-03-22",243000,"segunda mano / buen estado",NA,"5-10 años","  piso",3,4,NA,50,75,70,2,1,NA,TRUE,"central","colectiva",0,"VW0000004651437",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTXA","3","PARTICULAR",28
"2009-12-12",315000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,4,"sur",30,96,75,3,1,NA,TRUE,"individual","central",0,"VW0000002721368",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","31","PARTICULAR",35
"2011-01-20",150000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,68,62,3,1,NA,FALSE,"desc/no tiene",NA,0,"VC0000003819154",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","13","PARTICULAR",28
"2009-07-02",348587,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2009-07-02",354597,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2009-09-19",330000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2009-12-03",300000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2010-03-09",320000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2010-10-06",314000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2012-01-16",300000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2012-03-14",290000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,45,86,70,3,1,NA,TRUE,"individual","central",1,"VW0000002385550",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","12","PARTICULAR",35
"2009-10-10",285000,"segunda mano / buen estado",NA,"10-20 años","  piso",6,5,"nordeste",96,130,105,4,2,NA,TRUE,"desc/no tiene","no tiene",0,"VW0000002579584",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTXA","7","PARTICULAR",28
"2012-04-09",126000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,12,59,56,2,1,NA,FALSE,"individual","central",0,"VW0000005293033",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","PAU CASALS","7","PARTICULAR",28
"2010-11-03",270000,"segunda mano / buen estado",NA,"20-30 años","  piso",11,4,"sur",57,72,68,2,1,NA,TRUE,"individual","central",0,"VW0000003555519",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","27","PARTICULAR",35
"2012-01-21",249000,"segunda mano / buen estado",NA,"20-30 años","  piso",14,4,"sur",31,98,87,3,2,NA,TRUE,"individual","central",0,"VW0000004984465",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","28","PARTICULAR",35
"2010-07-08",850000,"segunda mano / buen estado",NA,"no consta","  piso",4,NA,"sur",0,300,0,4,3,NA,TRUE,"central","indet",1,"VW0000003218968",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","GABRIEL ARESTI","19","PARTICULAR",35
"2010-02-19",350691,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,93,NA,3,2,NA,TRUE,"central",NA,0,"VC0000002879490",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","92","PARTICULAR",35
"2010-12-10",350000,"segunda mano / buen estado",NA,"20-30 años","  piso",6,3,NA,70,121,114,4,2,NA,TRUE,"desc/no tiene","central",0,"VW0000003687486",48004,"Otxarkoaga - Txurdinaga",TRUE,NA,"GRUPO MAKALDI","4","PARTICULAR",NA
"2012-01-03",95000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,65,NA,2,1,NA,FALSE,"desc/no tiene","colectiva",0,"VP0000005133888",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LOZOÑO","4","AGENCIA",28
"2009-09-08",200000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,15,59,55,3,1,NA,FALSE,"individual","central",0,"VW0000002501474",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","8","PARTICULAR",28
"2009-09-16",180000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,15,59,55,3,1,NA,FALSE,"individual","central",0,"VW0000002501474",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","8","PARTICULAR",28
"2009-09-25",175000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,15,59,55,3,1,NA,FALSE,"individual","central",0,"VW0000002501474",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","8","PARTICULAR",28
"2010-04-29",175000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,15,59,55,3,1,NA,FALSE,"individual","central",0,"VW0000002501474",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","8","PARTICULAR",28
"2009-11-25",300000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,90,NA,3,2,NA,TRUE,"individual",NA,1,"VC0000002704471",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","MAKALDI","2","PARTICULAR",28
"2007-11-08",366000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,95,0,3,2,NA,TRUE,"central","indet",0,"VW0000001139306",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JESUS GALINDEZ","10","PARTICULAR",35
"2009-03-02",150000,"segunda mano / a reformar",NA,"+ 30 años","  piso",7,2,"oeste",20,60,55,3,1,NA,FALSE,"desc/no tiene","central",0,"VW0000002131039",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","84","PARTICULAR",28
"2011-10-18",165000,"segunda mano / buen estado",NA,"+ 30 años","  piso",15,4,"sur",45,60,0,3,1,NA,TRUE,"desc/no tiene","central",0,"VW0000004679601",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRAKOETXE","5","PARTICULAR",28
"2011-09-22",300000,"segunda mano / buen estado",NA,"20-30 años","  piso",4,3,"sur",0,80,68,3,1,NA,TRUE,"central","indet",0,"VW0000004578589",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","TXOMIN GARAT","3","PARTICULAR",35
"2009-10-01",121000,"segunda mano / a reformar",NA,"no consta","  piso",NA,NA,NA,NA,48,0,2,1,NA,FALSE,"desc/no tiene","colectiva",0,"VC0000002576219",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LOZOÑO","34","PARTICULAR",28
"2011-09-20",105000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,0,70,0,2,2,NA,TRUE,"desc/no tiene","colectiva",0,"VW0000004568441",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","15","PARTICULAR",28
"2011-06-27",149000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,NA,25,45,40,2,1,NA,FALSE,"desc/no tiene","central",0,"VW0000004309845",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRATUNDU","4","PARTICULAR",28
"2009-11-25",236198,"segunda mano / buen estado",NA,"10-20 años","  piso",1,4,NA,50,118,70,2,1,NA,TRUE,"individual","no tiene",0,"VC0000002703733",48001,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","3","PARTICULAR",NA
"2010-09-19",230000,"segunda mano / buen estado",NA,"10-20 años","  piso",1,4,NA,50,118,70,2,1,NA,TRUE,"individual","no tiene",0,"VC0000002703733",48001,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","3","PARTICULAR",NA
"2010-11-06",216000,"segunda mano / buen estado",NA,"10-20 años","  piso",1,4,NA,50,118,70,2,1,NA,TRUE,"individual","no tiene",0,"VC0000002703733",48001,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","3","PARTICULAR",NA
"2009-04-03",300000,"segunda mano / buen estado",NA,"< 5 años","  piso",1,1,"sur",18,104,94,2,2,NA,FALSE,"individual","central",0,"VW0000002206659",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","ARBIDEA","15","PARTICULAR",35
"2010-07-05",240000,"segunda mano / buen estado",NA,"< 5 años","  piso",1,1,"sur",18,104,94,2,2,NA,FALSE,"individual","central",0,"VW0000002206659",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","ARBIDEA","15","PARTICULAR",35
"2011-02-02",270000,"segunda mano / buen estado",NA,"< 5 años","  piso",1,1,"sur",18,104,94,2,2,NA,FALSE,"individual","central",0,"VW0000002206659",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","ARBIDEA","15","PARTICULAR",35
"2010-10-18",142379,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,0,65,60,3,1,NA,FALSE,"individual","central",0,"VW0000003507763",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","76","PARTICULAR",28
"2011-04-25",141000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,0,65,60,3,1,NA,FALSE,"individual","central",0,"VW0000003507763",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","76","PARTICULAR",28
"2011-07-03",140000,"segunda mano / buen estado",NA,"+ 30 años","  piso",6,2,NA,0,65,60,3,1,NA,FALSE,"individual","central",0,"VW0000003507763",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOTENA","76","PARTICULAR",28
"2008-02-15",378638,"segunda mano / buen estado",NA,"no consta","  piso",10,5,NA,40,120,0,4,2,NA,TRUE,"individual","colectiva",0,"VC0000001353597",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","AIXE-ONA","4","PARTICULAR",28
"2009-02-03",354597,"segunda mano / buen estado",NA,"no consta","  piso",10,5,NA,40,120,0,4,2,NA,TRUE,"individual","colectiva",0,"VC0000001353597",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","AIXE-ONA","4","PARTICULAR",28
"2012-01-23",330556,"segunda mano / buen estado",NA,"no consta","  piso",10,5,NA,40,120,0,4,2,NA,TRUE,"individual","colectiva",0,"VC0000001353597",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","AIXE-ONA","4","PARTICULAR",28
"2010-11-17",388000,"segunda mano / buen estado",NA,"20-30 años","  piso",5,2,"sudeste",70,90,78,3,2,NA,TRUE,"central","indet",1,"VW0000003612118",48006,"Otxarkoaga - Txurdinaga",TRUE,"CARRETERA","SANTO DOMINGO","14","PARTICULAR",NA
"2011-12-08",136000,"segunda mano / buen estado",NA,"no consta","  piso",NA,NA,NA,NA,71,NA,2,1,NA,FALSE,"desc/no tiene","colectiva",0,"VP0000005065918",48004,"Otxarkoaga - Txurdinaga",TRUE,"TRAVESIA","ARBOLANTXA","10","AGENCIA",28
"2011-03-09",276466,"segunda mano / buen estado",NA,"20-30 años","  piso",10,5,"sur",100,115,100,3,2,NA,TRUE,"central","central",0,"VW0000003965688",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","AIXE-ONA","1","PARTICULAR",28
"2011-06-07",162600,"segunda mano / buen estado",NA,"no consta","  piso",0,0,NA,0,65,0,3,1,NA,FALSE,"desc/no tiene","colectiva",0,"VP0000004442384",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","UGARTE","2","AGENCIA",28
"2010-11-25",198000,"segunda mano / buen estado",NA,"+ 30 años","  piso",3,2,"oeste",0,60,0,1,1,NA,FALSE,"individual","central",0,"VW0000003650794",48004,"Otxarkoaga - Txurdinaga",TRUE,NA,"LARRATUNDU","18","PARTICULAR",NA
"2012-04-17",162600,"segunda mano / a reformar",NA,"no consta","  piso",0,0,NA,0,65,0,3,1,NA,TRUE,"individual",NA,0,"VP0000004595863",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","UGARTE","19","AGENCIA",28
"2012-04-04",273000,"segunda mano / buen estado",NA,"+ 30 años","  piso",4,4,"sudeste",0,90,80,3,1,NA,TRUE,"central","indet",0,"VW0000005288598",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","TXOMIN GARAT","3","PARTICULAR",35
"2008-04-14",348000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,50,80,70,3,1,NA,TRUE,"individual","central",1,"VW0000001452403",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","10","PARTICULAR",35
"2009-02-25",348000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,50,80,70,3,1,NA,TRUE,"individual","central",1,"VW0000001452403",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","10","PARTICULAR",35
"2009-10-09",318000,"segunda mano / buen estado",NA,"20-30 años","  piso",12,2,NA,50,80,70,3,1,NA,TRUE,"individual","central",1,"VW0000001452403",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","FERNANDO JIMENEZ","10","PARTICULAR",35
"2011-11-17",156260,"segunda mano / buen estado",NA,"no consta","  piso",6,2,NA,0,65,60,3,1,NA,FALSE,"desc/no tiene","central",0,"VW0000004793013",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","UGARTE","26","PARTICULAR",28
"2010-05-20",228000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,90,70,2,1,NA,TRUE,"individual","central",0,"VW0000003063836",48004,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","15","PARTICULAR",28
"2010-10-24",222000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,90,70,2,1,NA,TRUE,"individual","central",0,"VW0000003063836",48004,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","15","PARTICULAR",28
"2011-07-04",210000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,90,70,2,1,NA,TRUE,"individual","central",0,"VW0000003063836",48004,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","15","PARTICULAR",28
"2011-12-22",207000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,90,70,2,1,NA,TRUE,"individual","central",0,"VW0000003063836",48004,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","15","PARTICULAR",28
"2012-02-13",205000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,NA,NA,0,90,70,2,1,NA,TRUE,"individual","central",0,"VW0000003063836",48004,"Otxarkoaga - Txurdinaga",TRUE,"CAMINO","ARBOLANTXA","15","PARTICULAR",28
"2011-02-24",240000,"segunda mano / buen estado",NA,"+ 30 años","  piso",NA,4,NA,0,110,0,4,2,NA,TRUE,"central","indet",0,"VW0000003927160",48004,"Otxarkoaga - Txurdinaga",TRUE,"AVENIDA","JULIAN GAIARRE","98","PARTICULAR",35
"2010-07-21",210000,"segunda mano / buen estado",NA,"+ 30 años","  piso",7,2,NA,0,62,0,3,1,NA,FALSE,"individual","central",0,"VW0000003275072",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LANGARAN","48","PARTICULAR",28
"2008-11-20",162273,"segunda mano / a reformar",NA,"+ 30 años","  piso",15,4,"sur",30,60,0,3,1,NA,TRUE,"individual","central",0,"VW0000001924560",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRAKOETXE","1","PARTICULAR",28
"2009-11-03",138233,"segunda mano / a reformar",NA,"+ 30 años","  piso",15,4,"sur",30,60,0,3,1,NA,TRUE,"individual","central",0,"VW0000001924560",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRAKOETXE","1","PARTICULAR",28
"2010-01-05",144200,"segunda mano / a reformar",NA,"+ 30 años","  piso",15,4,"sur",30,60,0,3,1,NA,TRUE,"individual","central",0,"VW0000001924560",48004,"Otxarkoaga - Txurdinaga",TRUE,"CALLE","LARRAKOETXE","1","PARTICULAR",28
